"","filed_date","report_id","report_title","report_url","senator_full_name","senator_first_name","senator_last_name","v1","number","transaction_date","owner","ticker","asset_name","type","amount","comment","transaction_type","data"
"848","2021-08-13","76ce1651-f934-4bef-91fb-402ef043d1dd","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Toomey/Patrick+J/76ce1651-f934-4bef-91fb-402ef043d1dd","Patrick J Toomey","Patrick+J","Toomey",NA,"18","10/05/2020","Self","IJH","iShares Core S&P Mid-Cap ETF",NA,"$15,001 - $50,000","--","Sale (Partial)",NA
"849","2021-08-13","76ce1651-f934-4bef-91fb-402ef043d1dd","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Toomey/Patrick+J/76ce1651-f934-4bef-91fb-402ef043d1dd","Patrick J Toomey","Patrick+J","Toomey",NA,"19","10/05/2020","Spouse","IJK","iShares S&P Mid-Cap 400 Growth ETF",NA,"$1,001 - $15,000","--","Sale (Full)",NA
"850","2021-08-13","76ce1651-f934-4bef-91fb-402ef043d1dd","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Toomey/Patrick+J/76ce1651-f934-4bef-91fb-402ef043d1dd","Patrick J Toomey","Patrick+J","Toomey",NA,"20","08/31/2020","Child","--","Child #1 Bright Directions MOD AGE 19+",NA,"$1,001 - $15,000","529 College Savings Plan","Sale (Partial)",NA
"851","2021-08-13","76ce1651-f934-4bef-91fb-402ef043d1dd","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Toomey/Patrick+J/76ce1651-f934-4bef-91fb-402ef043d1dd","Patrick J Toomey","Patrick+J","Toomey",NA,"21","09/02/2020","Joint","MSUXX","Morgan Stanley Institutional Liquidity Funds - Tre",NA,"$1,001 - $15,000","--","Sale (Partial)",NA
"852","2021-08-13","76ce1651-f934-4bef-91fb-402ef043d1dd","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Toomey/Patrick+J/76ce1651-f934-4bef-91fb-402ef043d1dd","Patrick J Toomey","Patrick+J","Toomey",NA,"22","08/31/2020","Joint","MSUXX","Morgan Stanley Institutional Liquidity Funds - Tre",NA,"$1,001 - $15,000","--","Sale (Partial)",NA
"853","2021-08-13","76ce1651-f934-4bef-91fb-402ef043d1dd","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Toomey/Patrick+J/76ce1651-f934-4bef-91fb-402ef043d1dd","Patrick J Toomey","Patrick+J","Toomey",NA,"23","08/19/2020","Child","--","Child #1 Bright Directions MOD Age 19+",NA,"$15,001 - $50,000","529 College Savings Plan","Sale (Partial)",NA
"854","2021-08-13","76ce1651-f934-4bef-91fb-402ef043d1dd","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Toomey/Patrick+J/76ce1651-f934-4bef-91fb-402ef043d1dd","Patrick J Toomey","Patrick+J","Toomey",NA,"24","08/18/2020","Child","--","Child #2 Bright Directions MOD Age 19+",NA,"$100,001 - $250,000","529 College Savings Plan","Purchase",NA
"855","2021-08-13","76ce1651-f934-4bef-91fb-402ef043d1dd","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Toomey/Patrick+J/76ce1651-f934-4bef-91fb-402ef043d1dd","Patrick J Toomey","Patrick+J","Toomey",NA,"25","08/18/2020","Child","--","Child #2 Bright Directions MOD AGE 17-18",NA,"$100,001 - $250,000","529 College Savings Plan","Sale (Full)",NA
"856","2021-08-13","76ce1651-f934-4bef-91fb-402ef043d1dd","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Toomey/Patrick+J/76ce1651-f934-4bef-91fb-402ef043d1dd","Patrick J Toomey","Patrick+J","Toomey",NA,"26","08/05/2020","Joint","MSUXX","Morgan Stanley Institutional Liquidity Funds - Tre",NA,"$1,001 - $15,000","--","Sale (Partial)",NA
"857","2021-08-13","76ce1651-f934-4bef-91fb-402ef043d1dd","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Toomey/Patrick+J/76ce1651-f934-4bef-91fb-402ef043d1dd","Patrick J Toomey","Patrick+J","Toomey",NA,"27","08/04/2020","Self","IWY","iShares Russell Top 200 Growth ETF",NA,"$15,001 - $50,000","--","Purchase",NA
"858","2021-08-13","76ce1651-f934-4bef-91fb-402ef043d1dd","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Toomey/Patrick+J/76ce1651-f934-4bef-91fb-402ef043d1dd","Patrick J Toomey","Patrick+J","Toomey",NA,"28","08/04/2020","Self","SHV","iShares Short Treasury Bond ETF",NA,"$1,001 - $15,000","--","Sale (Partial)",NA
"859","2021-08-13","76ce1651-f934-4bef-91fb-402ef043d1dd","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Toomey/Patrick+J/76ce1651-f934-4bef-91fb-402ef043d1dd","Patrick J Toomey","Patrick+J","Toomey",NA,"29","08/04/2020","Self","QQQ","Invesco QQQ Trust",NA,"$1,001 - $15,000","--","Purchase",NA
"860","2021-08-13","76ce1651-f934-4bef-91fb-402ef043d1dd","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Toomey/Patrick+J/76ce1651-f934-4bef-91fb-402ef043d1dd","Patrick J Toomey","Patrick+J","Toomey",NA,"30","08/04/2020","Self","QQQ","Invesco QQQ Trust",NA,"$1,001 - $15,000","--","Purchase",NA
"861","2021-08-13","76ce1651-f934-4bef-91fb-402ef043d1dd","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Toomey/Patrick+J/76ce1651-f934-4bef-91fb-402ef043d1dd","Patrick J Toomey","Patrick+J","Toomey",NA,"31","08/04/2020","Self","IJR","iShares Core S&P Small-Cap ETF",NA,"$15,001 - $50,000","--","Sale (Partial)",NA
"862","2021-08-13","76ce1651-f934-4bef-91fb-402ef043d1dd","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Toomey/Patrick+J/76ce1651-f934-4bef-91fb-402ef043d1dd","Patrick J Toomey","Patrick+J","Toomey",NA,"32","08/04/2020","Self","IJH","iShares Core S&P Mid-Cap ETF",NA,"$15,001 - $50,000","--","Sale (Partial)",NA
"863","2021-08-13","76ce1651-f934-4bef-91fb-402ef043d1dd","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Toomey/Patrick+J/76ce1651-f934-4bef-91fb-402ef043d1dd","Patrick J Toomey","Patrick+J","Toomey",NA,"33","07/27/2020","Joint","MSUXX","Morgan Stanley Institutional Liquidity Funds - Tre",NA,"$1,001 - $15,000","--","Sale (Partial)",NA
"864","2021-08-13","76ce1651-f934-4bef-91fb-402ef043d1dd","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Toomey/Patrick+J/76ce1651-f934-4bef-91fb-402ef043d1dd","Patrick J Toomey","Patrick+J","Toomey",NA,"34","07/09/2020","Joint","MSUXX","Morgan Stanley Institutional Liquidity Funds - Tre",NA,"$1,001 - $15,000","--","Sale (Partial)",NA
"865","2021-08-13","76ce1651-f934-4bef-91fb-402ef043d1dd","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Toomey/Patrick+J/76ce1651-f934-4bef-91fb-402ef043d1dd","Patrick J Toomey","Patrick+J","Toomey",NA,"35","07/06/2020","Spouse","DGRW","WisdomTree U.S. Quality Dividend Growth Fund",NA,"$1,001 - $15,000","--","Sale (Partial)",NA
"866","2021-08-13","76ce1651-f934-4bef-91fb-402ef043d1dd","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Toomey/Patrick+J/76ce1651-f934-4bef-91fb-402ef043d1dd","Patrick J Toomey","Patrick+J","Toomey",NA,"36","07/06/2020","Spouse","ARKK","ARK Innovation ETF",NA,"$1,001 - $15,000","--","Purchase",NA
"867","2021-08-13","76ce1651-f934-4bef-91fb-402ef043d1dd","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Toomey/Patrick+J/76ce1651-f934-4bef-91fb-402ef043d1dd","Patrick J Toomey","Patrick+J","Toomey",NA,"37","07/06/2020","Spouse","SHV","iShares Short Treasury Bond ETF",NA,"$1,001 - $15,000","--","Sale (Partial)",NA
"868","2021-08-13","76ce1651-f934-4bef-91fb-402ef043d1dd","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Toomey/Patrick+J/76ce1651-f934-4bef-91fb-402ef043d1dd","Patrick J Toomey","Patrick+J","Toomey",NA,"38","07/02/2020","Joint","MSUXX","Morgan Stanley Institutional Liquidity Funds - Tre",NA,"$1,001 - $15,000","--","Sale (Partial)",NA
"869","2021-08-13","76ce1651-f934-4bef-91fb-402ef043d1dd","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Toomey/Patrick+J/76ce1651-f934-4bef-91fb-402ef043d1dd","Patrick J Toomey","Patrick+J","Toomey",NA,"39","06/16/2020","Joint","MSUXX","Morgan Stanley Institutional Liquidity Funds - Tre",NA,"$1,001 - $15,000","--","Sale (Partial)",NA
"870","2021-08-13","76ce1651-f934-4bef-91fb-402ef043d1dd","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Toomey/Patrick+J/76ce1651-f934-4bef-91fb-402ef043d1dd","Patrick J Toomey","Patrick+J","Toomey",NA,"40","06/08/2020","Joint","MSUXX","Morgan Stanley Institutional Liquidity Funds - Tre",NA,"$1,001 - $15,000","--","Sale (Partial)",NA
"871","2021-08-13","76ce1651-f934-4bef-91fb-402ef043d1dd","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Toomey/Patrick+J/76ce1651-f934-4bef-91fb-402ef043d1dd","Patrick J Toomey","Patrick+J","Toomey",NA,"41","05/19/2020","Joint","MSUXX","Morgan Stanley Institutional Liquidity Funds - Tre",NA,"$50,001 - $100,000","--","Purchase",NA
"872","2021-08-13","76ce1651-f934-4bef-91fb-402ef043d1dd","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Toomey/Patrick+J/76ce1651-f934-4bef-91fb-402ef043d1dd","Patrick J Toomey","Patrick+J","Toomey",NA,"42","05/12/2020","Spouse","IWY","iShares Russell Top 200 Growth ETF",NA,"$1,001 - $15,000","--","Purchase",NA
"873","2021-08-13","76ce1651-f934-4bef-91fb-402ef043d1dd","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Toomey/Patrick+J/76ce1651-f934-4bef-91fb-402ef043d1dd","Patrick J Toomey","Patrick+J","Toomey",NA,"43","05/12/2020","Spouse","IJK","iShares S&P Mid-Cap 400 Growth ETF",NA,"$1,001 - $15,000","--","Sale (Partial)",NA
"874","2021-08-13","76ce1651-f934-4bef-91fb-402ef043d1dd","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Toomey/Patrick+J/76ce1651-f934-4bef-91fb-402ef043d1dd","Patrick J Toomey","Patrick+J","Toomey",NA,"44","04/01/2020","Self","VONG","Vanguard Russell 1000 Growth Index Fund ETF Shares",NA,"$1,001 - $15,000","--","Purchase",NA
"875","2021-08-13","76ce1651-f934-4bef-91fb-402ef043d1dd","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Toomey/Patrick+J/76ce1651-f934-4bef-91fb-402ef043d1dd","Patrick J Toomey","Patrick+J","Toomey",NA,"45","04/01/2020","Self","IJS","iShares S&P Small-Cap 600 Value ETF",NA,"$1,001 - $15,000","--","Sale (Full)",NA
"876","2021-08-13","76ce1651-f934-4bef-91fb-402ef043d1dd","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Toomey/Patrick+J/76ce1651-f934-4bef-91fb-402ef043d1dd","Patrick J Toomey","Patrick+J","Toomey",NA,"46","03/17/2020","Spouse","IWY","iShares Russell Top 200 Growth ETF",NA,"$1,001 - $15,000","--","Purchase",NA
"877","2021-08-13","76ce1651-f934-4bef-91fb-402ef043d1dd","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Toomey/Patrick+J/76ce1651-f934-4bef-91fb-402ef043d1dd","Patrick J Toomey","Patrick+J","Toomey",NA,"47","03/17/2020","Spouse","SPYG","SPDR Portfolio S&P 500 Growth ETF",NA,"$1,001 - $15,000","--","Sale (Full)",NA
"878","2021-08-13","76ce1651-f934-4bef-91fb-402ef043d1dd","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Toomey/Patrick+J/76ce1651-f934-4bef-91fb-402ef043d1dd","Patrick J Toomey","Patrick+J","Toomey",NA,"48","03/12/2020","Joint","MSUXX","Morgan Stanley Institutional Liquidity Funds - Tre",NA,"$1,001 - $15,000","--","Sale (Partial)",NA
"879","2021-08-13","76ce1651-f934-4bef-91fb-402ef043d1dd","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Toomey/Patrick+J/76ce1651-f934-4bef-91fb-402ef043d1dd","Patrick J Toomey","Patrick+J","Toomey",NA,"49","03/11/2020","Spouse","SPYG","SPDR Portfolio S&P 500 Growth ETF",NA,"$1,001 - $15,000","--","Purchase",NA
"880","2021-08-13","76ce1651-f934-4bef-91fb-402ef043d1dd","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Toomey/Patrick+J/76ce1651-f934-4bef-91fb-402ef043d1dd","Patrick J Toomey","Patrick+J","Toomey",NA,"50","03/11/2020","Spouse","IGV","iShares Expanded Tech-Software Sector ETF",NA,"$1,001 - $15,000","--","Purchase",NA
"881","2021-08-13","76ce1651-f934-4bef-91fb-402ef043d1dd","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Toomey/Patrick+J/76ce1651-f934-4bef-91fb-402ef043d1dd","Patrick J Toomey","Patrick+J","Toomey",NA,"51","03/11/2020","Spouse","IJR","iShares Core S&P Small-Cap ETF",NA,"$1,001 - $15,000","--","Sale (Full)",NA
"882","2021-08-13","76ce1651-f934-4bef-91fb-402ef043d1dd","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Toomey/Patrick+J/76ce1651-f934-4bef-91fb-402ef043d1dd","Patrick J Toomey","Patrick+J","Toomey",NA,"52","02/28/2020","Self","MSUXX","Morgan Stanley Institutional Liquidity Funds - Tre",NA,"$1,001 - $15,000","--","Sale (Partial)",NA
"883","2021-08-13","76ce1651-f934-4bef-91fb-402ef043d1dd","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Toomey/Patrick+J/76ce1651-f934-4bef-91fb-402ef043d1dd","Patrick J Toomey","Patrick+J","Toomey",NA,"53","02/07/2020","Joint","MSUXX","Morgan Stanley Institutional Liquidity Funds - Tre",NA,"$1,001 - $15,000","--","Sale (Partial)",NA
"884","2021-08-13","76ce1651-f934-4bef-91fb-402ef043d1dd","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Toomey/Patrick+J/76ce1651-f934-4bef-91fb-402ef043d1dd","Patrick J Toomey","Patrick+J","Toomey",NA,"54","02/04/2020","Spouse","SHV","iShares Short Treasury Bond ETF",NA,"$1,001 - $15,000","--","Sale (Partial)",NA
"885","2021-08-13","76ce1651-f934-4bef-91fb-402ef043d1dd","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Toomey/Patrick+J/76ce1651-f934-4bef-91fb-402ef043d1dd","Patrick J Toomey","Patrick+J","Toomey",NA,"55","02/04/2020","Spouse","SPYG","SPDR Portfolio S&P 500 Growth ETF",NA,"$1,001 - $15,000","--","Purchase",NA
"886","2021-08-13","76ce1651-f934-4bef-91fb-402ef043d1dd","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Toomey/Patrick+J/76ce1651-f934-4bef-91fb-402ef043d1dd","Patrick J Toomey","Patrick+J","Toomey",NA,"56","02/04/2020","Spouse","IJR","iShares Core S&P Small-Cap ETF",NA,"$1,001 - $15,000","--","Sale (Partial)",NA
"887","2021-08-13","76ce1651-f934-4bef-91fb-402ef043d1dd","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Toomey/Patrick+J/76ce1651-f934-4bef-91fb-402ef043d1dd","Patrick J Toomey","Patrick+J","Toomey",NA,"57","02/04/2020","Spouse","VGT","Vanguard Information Technology Index Fund ETF Sha",NA,"$1,001 - $15,000","--","Purchase",NA
"888","2021-08-13","76ce1651-f934-4bef-91fb-402ef043d1dd","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Toomey/Patrick+J/76ce1651-f934-4bef-91fb-402ef043d1dd","Patrick J Toomey","Patrick+J","Toomey",NA,"58","01/23/2020","Joint","MSUXX","Morgan Stanley Institutional Liquidity Funds - Tre",NA,"$1,001 - $15,000","--","Sale (Partial)",NA
"889","2021-08-13","76ce1651-f934-4bef-91fb-402ef043d1dd","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Toomey/Patrick+J/76ce1651-f934-4bef-91fb-402ef043d1dd","Patrick J Toomey","Patrick+J","Toomey",NA,"59","01/17/2020","Joint","--","MSUXX",NA,"$1,001 - $15,000","--","Purchase",NA
"890","2021-08-13","76ce1651-f934-4bef-91fb-402ef043d1dd","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Toomey/Patrick+J/76ce1651-f934-4bef-91fb-402ef043d1dd","Patrick J Toomey","Patrick+J","Toomey",NA,"60","01/16/2020","Self","MSUXX","Morgan Stanley Institutional Liquidity Funds - Tre",NA,"$1,001 - $15,000","--","Purchase",NA
"891","2021-08-13","76ce1651-f934-4bef-91fb-402ef043d1dd","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Toomey/Patrick+J/76ce1651-f934-4bef-91fb-402ef043d1dd","Patrick J Toomey","Patrick+J","Toomey",NA,"61","07/08/2020","Child","DIA","SPDR Dow Jones Industrial Average ETF Trust",NA,"$1,001 - $15,000","Child #1","Purchase",NA
"892","2021-08-13","76ce1651-f934-4bef-91fb-402ef043d1dd","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Toomey/Patrick+J/76ce1651-f934-4bef-91fb-402ef043d1dd","Patrick J Toomey","Patrick+J","Toomey",NA,"62","03/13/2020","Child","SPY","SPDR S&P 500 ETF Trust",NA,"$1,001 - $15,000","Child #2","Sale (Partial)",NA
"893","2021-08-13","76ce1651-f934-4bef-91fb-402ef043d1dd","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Toomey/Patrick+J/76ce1651-f934-4bef-91fb-402ef043d1dd","Patrick J Toomey","Patrick+J","Toomey",NA,"63","03/13/2020","Child","QQQ","Invesco QQQ Trust",NA,"$1,001 - $15,000","Child #2","Sale (Partial)",NA
"894","2021-08-13","76ce1651-f934-4bef-91fb-402ef043d1dd","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Toomey/Patrick+J/76ce1651-f934-4bef-91fb-402ef043d1dd","Patrick J Toomey","Patrick+J","Toomey",NA,"64","03/13/2020","Child","SPY","SPDR S&P 500 ETF Trust",NA,"$1,001 - $15,000","Child #2","Purchase",NA
"895","2021-08-13","76ce1651-f934-4bef-91fb-402ef043d1dd","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Toomey/Patrick+J/76ce1651-f934-4bef-91fb-402ef043d1dd","Patrick J Toomey","Patrick+J","Toomey",NA,"65","03/13/2020","Child","QQQ","Invesco QQQ Trust",NA,"$1,001 - $15,000","Child #2","Purchase",NA
"896","2021-08-13","97aaf2cb-d457-426c-b5f4-c9a720283635","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Kennedy/John+N/97aaf2cb-d457-426c-b5f4-c9a720283635","John N Kennedy","John+N","Kennedy",NA,"1","06/16/2020","Self","VT","Total World Stock Index ETF Vanguard",NA,"$15,001 - $50,000","--","Sale (Partial)",NA
"897","2021-08-13","97aaf2cb-d457-426c-b5f4-c9a720283635","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Kennedy/John+N/97aaf2cb-d457-426c-b5f4-c9a720283635","John N Kennedy","John+N","Kennedy",NA,"2","12/22/2020","Self","KOMP","SPDR Kensho & New Economies Composite ETF",NA,"$50,001 - $100,000","--","Purchase",NA
"898","2021-08-13","97aaf2cb-d457-426c-b5f4-c9a720283635","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Kennedy/John+N/97aaf2cb-d457-426c-b5f4-c9a720283635","John N Kennedy","John+N","Kennedy",NA,"3","04/06/2020","Self","VTI","Vanguard Total Stock Market ETF",NA,"$250,001 - $500,000","--","Sale (Full)",NA
"899","2021-08-13","97aaf2cb-d457-426c-b5f4-c9a720283635","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Kennedy/John+N/97aaf2cb-d457-426c-b5f4-c9a720283635","John N Kennedy","John+N","Kennedy",NA,"4","04/06/2020","Self","IJH","iShares Core S&P Mid-Cap ETF",NA,"$50,001 - $100,000","--","Sale (Full)",NA
"900","2021-08-13","97aaf2cb-d457-426c-b5f4-c9a720283635","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Kennedy/John+N/97aaf2cb-d457-426c-b5f4-c9a720283635","John N Kennedy","John+N","Kennedy",NA,"5","04/06/2020","Self","EZU","Eurozone Ishares MSCI ETF",NA,"$1,001 - $15,000","--","Sale (Full)",NA
"901","2021-08-13","97aaf2cb-d457-426c-b5f4-c9a720283635","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Kennedy/John+N/97aaf2cb-d457-426c-b5f4-c9a720283635","John N Kennedy","John+N","Kennedy",NA,"6","04/02/2020","Self","VXUS","Vanguard Total International Stock ETF",NA,"$1,001 - $15,000","--","Sale (Full)",NA
"902","2021-08-13","97aaf2cb-d457-426c-b5f4-c9a720283635","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Kennedy/John+N/97aaf2cb-d457-426c-b5f4-c9a720283635","John N Kennedy","John+N","Kennedy",NA,"7","04/02/2020","Self","DXJ","Wisdomtree Japan Hedged Equity Fund",NA,"$15,001 - $50,000","--","Sale (Full)",NA
